Average Rating,Average Difficulty,Number of Ratings,Received a Pepper?,Proportion Retake,Online Ratings,Male,Female
5.0,1.3,7.0,1.0,,0.0,0,1
3.7,2.3,8.0,0.0,80.0,3.0,0,1
5.0,1.0,2.0,0.0,,0.0,0,0
4.2,3.3,3.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
3.7,3.3,3.0,0.0,,0.0,0,0
5.0,2.5,2.0,0.0,,0.0,0,1
5.0,1.0,1.0,0.0,,0.0,1,0
4.9,2.2,4.0,1.0,,0.0,0,0
,,,,,,0,0
4.3,2.9,8.0,0.0,,0.0,0,1
,,,,,,0,0
4.5,3.0,1.0,0.0,,0.0,0,1
2.3,1.3,3.0,0.0,,0.0,0,0
4.8,3.3,3.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
4.9,2.4,5.0,0.0,,0.0,0,1
2.3,4.5,2.0,0.0,,0.0,0,1
5.0,3.0,1.0,0.0,,1.0,1,0
3.0,3.2,5.0,0.0,,0.0,1,0
2.6,4.3,4.0,0.0,,0.0,0,0
3.7,1.3,3.0,0.0,,0.0,0,1
3.0,3.8,4.0,0.0,,0.0,0,1
2.0,2.5,2.0,0.0,,0.0,1,0
,,,,,,0,0
4.7,2.7,7.0,1.0,100.0,3.0,0,1
4.9,3.2,4.0,0.0,,0.0,0,1
3.7,3.4,13.0,0.0,83.0,0.0,0,0
3.5,2.5,7.0,0.0,80.0,0.0,0,1
4.4,2.9,8.0,1.0,,0.0,0,1
5.0,4.0,2.0,0.0,,0.0,0,1
3.9,2.5,7.0,1.0,,0.0,1,1
4.2,3.6,8.0,0.0,,0.0,0,1
4.2,3.3,3.0,0.0,,0.0,1,1
,,,,,,0,0
4.0,1.0,2.0,0.0,,0.0,0,1
3.8,2.5,4.0,0.0,,0.0,0,1
4.0,2.0,1.0,0.0,,0.0,0,1
1.0,4.5,4.0,0.0,,0.0,0,0
2.0,4.5,2.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.5,4.0,1.0,0.0,,0.0,0,1
5.0,1.5,2.0,0.0,,0.0,0,1
3.1,4.3,8.0,1.0,,0.0,1,0
4.4,1.5,4.0,0.0,,0.0,1,0
1.5,3.0,1.0,0.0,,0.0,0,1
3.5,1.7,6.0,0.0,,0.0,0,0
4.6,2.6,7.0,0.0,100.0,0.0,0,1
3.0,4.0,2.0,0.0,,0.0,0,1
5.0,1.7,3.0,0.0,,0.0,0,0
4.0,2.0,3.0,1.0,,0.0,0,1
4.0,2.5,2.0,0.0,,0.0,0,0
3.7,2.4,5.0,0.0,,0.0,1,0
3.5,3.1,10.0,0.0,,0.0,0,1
3.0,3.0,1.0,0.0,,0.0,1,0
4.5,2.5,2.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
3.6,3.2,6.0,0.0,,0.0,0,1
5.0,2.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
4.5,3.0,3.0,0.0,,0.0,1,0
,,,,,,0,0
4.6,3.7,40.0,1.0,100.0,0.0,0,0
4.5,2.0,1.0,0.0,,0.0,1,0
3.0,2.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
3.9,1.7,8.0,1.0,,0.0,1,0
3.2,3.7,3.0,0.0,,0.0,0,1
4.2,2.6,5.0,0.0,,0.0,1,0
2.3,4.0,6.0,0.0,,0.0,0,1
,,,,,,0,0
1.5,3.3,3.0,0.0,,0.0,0,1
3.8,3.5,6.0,0.0,,0.0,0,1
5.0,3.0,4.0,1.0,,0.0,1,0
,,,,,,0,0
4.3,3.4,16.0,1.0,,0.0,0,1
,,,,,,0,0
4.0,3.5,2.0,0.0,,0.0,1,0
4.5,2.7,3.0,0.0,,0.0,0,1
4.8,2.0,19.0,1.0,100.0,1.0,0,0
3.5,3.1,11.0,0.0,80.0,3.0,0,1
4.0,4.0,1.0,0.0,,1.0,1,0
4.5,2.0,1.0,0.0,,0.0,0,1
5.0,2.0,1.0,0.0,,0.0,1,0
4.0,3.3,7.0,1.0,60.0,0.0,1,0
3.4,3.4,5.0,0.0,,0.0,1,0
2.5,1.0,1.0,0.0,,0.0,0,0
4.5,4.0,1.0,0.0,,0.0,0,0
1.3,4.8,9.0,0.0,17.0,6.0,0,1
3.3,3.1,11.0,0.0,40.0,0.0,1,0
,,,,,,0,0
4.0,1.0,1.0,1.0,,0.0,1,0
4.3,3.1,12.0,1.0,83.0,0.0,0,1
,,,,,,0,0
3.7,3.8,9.0,0.0,60.0,1.0,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.0,3.4,5.0,0.0,,1.0,1,0
1.3,5.0,4.0,0.0,,2.0,0,1
,,,,,,0,0
2.0,3.5,2.0,0.0,,0.0,0,0
5.0,3.0,1.0,1.0,,0.0,0,1
5.0,2.0,3.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
2.0,4.6,21.0,0.0,42.0,1.0,1,0
2.8,4.0,2.0,1.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.9,3.2,5.0,1.0,,0.0,0,1
3.2,3.6,7.0,0.0,,0.0,0,0
4.5,3.1,10.0,1.0,,0.0,1,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.3,3.2,6.0,0.0,,0.0,1,0
4.4,3.4,5.0,1.0,,0.0,1,0
,,,,,,0,0
2.8,3.7,3.0,0.0,,0.0,0,1
5.0,1.4,5.0,1.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
5.0,4.0,2.0,0.0,,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,0,1
4.7,1.0,5.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,2.5,2.0,1.0,,0.0,0,0
2.0,4.0,1.0,0.0,,1.0,1,0
,,,,,,0,0
4.5,3.0,2.0,0.0,,0.0,1,0
1.8,4.2,6.0,0.0,,0.0,0,0
4.0,3.7,3.0,0.0,,2.0,0,1
4.5,2.0,5.0,1.0,,0.0,0,0
4.5,1.0,1.0,0.0,,0.0,1,0
4.0,3.8,6.0,1.0,,0.0,0,1
4.5,2.6,9.0,1.0,100.0,0.0,1,0
3.0,3.0,1.0,0.0,,0.0,0,1
4.9,1.3,6.0,0.0,,0.0,0,1
4.0,2.9,10.0,0.0,80.0,0.0,0,1
,,,,,,0,0
5.0,3.0,1.0,0.0,,0.0,0,1
4.9,2.5,4.0,1.0,,0.0,1,0
,,,,,,0,0
5.0,1.0,1.0,0.0,,0.0,1,0
3.7,2.5,10.0,0.0,71.0,2.0,0,1
4.7,2.3,3.0,1.0,,0.0,0,1
,,,,,,0,0
4.1,1.8,5.0,0.0,,1.0,1,0
3.8,3.2,9.0,0.0,,0.0,1,0
4.4,3.6,5.0,0.0,,0.0,0,0
1.3,4.0,4.0,0.0,,0.0,0,0
4.0,3.7,4.0,1.0,,0.0,0,0
,,,,,,0,0
4.1,1.6,10.0,1.0,80.0,0.0,1,0
4.7,2.2,28.0,1.0,87.0,0.0,0,1
2.0,4.0,1.0,0.0,,0.0,0,1
4.3,1.0,3.0,0.0,,1.0,0,0
3.0,2.0,1.0,1.0,,0.0,0,1
3.0,4.2,9.0,0.0,33.0,1.0,1,1
5.0,1.0,1.0,0.0,,0.0,0,0
4.0,3.5,2.0,0.0,,2.0,0,1
4.5,1.8,4.0,1.0,,0.0,0,0
,,,,,,0,0
5.0,3.2,5.0,1.0,,0.0,1,0
,,,,,,0,0
4.5,1.4,15.0,0.0,100.0,0.0,1,0
5.0,1.0,2.0,0.0,,0.0,1,0
5.0,2.0,2.0,0.0,,0.0,1,0
4.0,3.5,4.0,1.0,,0.0,1,0
4.5,3.0,1.0,0.0,,0.0,0,0
3.9,4.1,9.0,0.0,,0.0,0,1
4.8,2.4,5.0,1.0,,0.0,0,1
1.0,4.0,1.0,0.0,,0.0,1,0
3.3,1.0,3.0,0.0,,3.0,1,0
4.3,2.5,2.0,0.0,,0.0,1,0
1.0,4.0,1.0,0.0,,0.0,0,0
1.5,4.0,1.0,0.0,,0.0,0,0
4.5,4.0,1.0,0.0,,0.0,0,1
4.3,4.0,3.0,0.0,,0.0,1,0
5.0,3.0,1.0,0.0,,0.0,1,0
3.8,3.8,5.0,0.0,,0.0,1,0
2.0,1.0,1.0,0.0,,0.0,1,0
4.1,3.3,18.0,1.0,100.0,3.0,0,0
5.0,4.0,1.0,0.0,,0.0,1,0
3.3,3.5,2.0,0.0,,0.0,1,0
5.0,5.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
3.7,2.0,5.0,1.0,,0.0,0,0
,,,,,,0,0
2.0,4.0,4.0,0.0,,0.0,0,1
5.0,3.7,3.0,1.0,,0.0,1,0
4.0,2.0,3.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.5,4.0,1.0,0.0,,0.0,0,1
4.0,3.0,13.0,1.0,40.0,0.0,1,0
,,,,,,0,0
,,,,,,0,0
2.5,4.0,7.0,0.0,,0.0,0,1
3.6,3.8,6.0,0.0,,0.0,0,1
,,,,,,0,0
4.1,2.3,7.0,1.0,,0.0,0,1
,,,,,,0,0
3.6,4.0,6.0,1.0,,0.0,0,1
,,,,,,0,0
5.0,3.0,2.0,0.0,,0.0,1,0
4.9,2.6,5.0,0.0,,0.0,0,0
3.1,3.1,7.0,0.0,,0.0,0,1
3.2,3.3,6.0,0.0,,0.0,1,0
4.7,1.9,12.0,1.0,100.0,4.0,0,1
,,,,,,0,0
5.0,2.5,2.0,0.0,,0.0,0,1
5.0,2.5,4.0,1.0,,0.0,1,0
1.3,4.6,7.0,0.0,,0.0,0,1
2.3,3.6,8.0,0.0,,4.0,0,0
4.5,1.7,8.0,0.0,,3.0,0,1
3.7,2.7,7.0,0.0,60.0,0.0,1,0
3.5,4.0,4.0,0.0,,0.0,1,0
,,,,,,0,0
4.9,3.0,8.0,1.0,,0.0,1,1
5.0,2.3,39.0,1.0,100.0,0.0,1,1
1.5,2.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
2.7,2.4,5.0,0.0,,0.0,1,0
1.0,5.0,2.0,0.0,,2.0,0,1
,,,,,,0,0
1.4,4.6,5.0,0.0,,0.0,0,1
3.1,2.8,5.0,0.0,,0.0,1,0
4.0,3.0,1.0,0.0,,0.0,1,0
4.3,3.0,3.0,1.0,,0.0,0,1
4.3,1.7,3.0,0.0,,0.0,1,0
4.6,1.9,11.0,0.0,,1.0,0,1
5.0,1.3,3.0,0.0,,0.0,0,1
4.7,2.0,3.0,0.0,,0.0,1,0
4.8,2.3,4.0,1.0,,4.0,1,0
4.3,2.0,2.0,0.0,,0.0,0,1
5.0,1.0,2.0,0.0,,0.0,0,1
3.8,2.2,5.0,0.0,,0.0,0,1
4.9,1.3,9.0,1.0,,0.0,1,0
3.6,3.3,7.0,1.0,,0.0,1,0
4.5,2.0,2.0,0.0,,0.0,1,0
3.7,2.5,6.0,0.0,,0.0,0,1
3.7,3.5,4.0,0.0,,0.0,0,1
4.0,2.8,5.0,1.0,,0.0,0,1
4.6,2.6,10.0,0.0,80.0,0.0,0,0
3.9,2.4,14.0,0.0,89.0,0.0,0,1
4.5,2.5,2.0,0.0,,0.0,1,0
5.0,1.3,3.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,2.2,5.0,1.0,,0.0,1,1
4.2,1.3,3.0,0.0,,0.0,0,1
4.7,1.3,3.0,0.0,,0.0,1,0
4.8,2.7,3.0,1.0,,0.0,1,0
5.0,3.0,1.0,0.0,,0.0,1,0
2.2,5.0,3.0,0.0,,0.0,1,0
,,,,,,0,0
4.0,3.4,9.0,0.0,,0.0,0,0
4.6,3.3,7.0,0.0,,0.0,0,1
,,,,,,0,0
3.3,1.5,2.0,0.0,,0.0,1,0
4.6,3.2,11.0,1.0,100.0,0.0,0,1
3.6,2.0,4.0,0.0,,0.0,0,0
4.8,1.0,2.0,0.0,,0.0,0,0
3.5,2.0,1.0,0.0,,0.0,1,0
3.5,2.0,1.0,0.0,,0.0,1,0
1.0,4.3,3.0,0.0,,0.0,1,0
,,,,,,0,0
1.5,4.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
5.0,1.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
5.0,3.0,1.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,0,1
4.3,1.7,11.0,1.0,100.0,1.0,0,1
1.0,5.0,1.0,0.0,,0.0,0,0
2.9,2.4,5.0,0.0,,0.0,1,0
4.5,2.0,3.0,0.0,,0.0,0,0
2.5,3.5,2.0,0.0,,0.0,1,0
5.0,2.5,2.0,1.0,,0.0,0,1
3.1,2.3,15.0,0.0,50.0,0.0,0,0
1.5,5.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
3.5,1.9,15.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.5,3.5,21.0,1.0,92.0,0.0,0,0
4.1,2.9,7.0,1.0,,0.0,0,0
4.5,2.0,1.0,0.0,,0.0,0,1
1.5,1.0,1.0,0.0,,1.0,1,0
4.0,3.0,3.0,0.0,,0.0,1,0
3.6,3.9,7.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.3,2.7,3.0,1.0,,0.0,0,0
5.0,2.8,4.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
1.4,4.8,5.0,1.0,,1.0,0,1
4.5,4.0,1.0,0.0,,0.0,0,0
3.3,3.5,2.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
5.0,1.0,1.0,0.0,,0.0,0,1
4.5,4.5,2.0,0.0,,0.0,0,1
4.6,2.3,10.0,1.0,100.0,0.0,0,1
5.0,3.0,1.0,0.0,,0.0,1,0
4.5,4.0,1.0,0.0,,0.0,0,0
3.8,3.0,5.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
3.0,4.7,6.0,0.0,,0.0,1,1
,,,,,,0,0
4.8,1.7,8.0,1.0,,0.0,0,0
4.8,1.5,4.0,1.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
2.3,3.7,3.0,0.0,,0.0,1,0
3.8,3.0,2.0,0.0,,0.0,1,1
3.3,4.0,2.0,0.0,,0.0,0,0
2.5,4.0,2.0,0.0,,0.0,0,0
5.0,1.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
2.3,3.0,2.0,0.0,,0.0,0,0
5.0,1.0,2.0,0.0,,0.0,1,0
,,,,,,0,0
3.0,3.5,10.0,0.0,60.0,1.0,0,0
1.2,4.3,3.0,0.0,,0.0,1,1
5.0,3.5,2.0,1.0,,0.0,1,0
4.5,3.0,1.0,0.0,,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
2.1,3.3,8.0,0.0,,0.0,1,1
4.7,3.2,4.0,1.0,,0.0,1,0
4.0,4.0,1.0,0.0,,0.0,0,1
2.1,4.0,3.0,0.0,,0.0,0,0
1.0,4.0,1.0,0.0,,0.0,1,0
2.0,4.0,2.0,0.0,,0.0,0,0
3.1,2.4,5.0,1.0,,0.0,1,0
4.2,2.7,3.0,1.0,,0.0,1,0
4.4,3.6,14.0,1.0,75.0,0.0,1,0
3.0,3.5,68.0,0.0,54.0,2.0,1,0
3.5,4.0,1.0,0.0,,0.0,0,0
1.5,4.5,2.0,0.0,,0.0,0,0
4.3,3.3,12.0,0.0,75.0,0.0,1,0
,,,,,,0,0
3.9,2.0,10.0,0.0,,0.0,1,0
4.7,4.0,3.0,0.0,,0.0,0,0
4.3,3.5,2.0,0.0,,0.0,0,1
5.0,2.0,4.0,1.0,,0.0,0,1
,,,,,,0,0
2.9,4.0,5.0,0.0,,2.0,1,0
5.0,3.0,1.0,0.0,,0.0,0,1
3.8,2.5,2.0,1.0,,0.0,1,0
4.3,1.7,3.0,0.0,,1.0,1,0
2.0,4.3,3.0,0.0,,0.0,1,0
4.2,3.0,7.0,1.0,,0.0,0,0
,,,,,,0,0
3.3,1.3,3.0,0.0,,0.0,0,1
2.0,1.0,1.0,0.0,,0.0,1,0
4.0,3.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
2.0,4.0,1.0,0.0,,0.0,1,0
3.6,3.5,4.0,0.0,,1.0,0,1
,,,,,,0,0
5.0,2.5,53.0,1.0,100.0,9.0,0,1
2.4,4.3,3.0,0.0,,0.0,0,1
5.0,2.3,3.0,0.0,,0.0,1,0
1.0,5.0,2.0,0.0,,0.0,0,1
5.0,1.0,4.0,1.0,,0.0,1,1
4.5,1.0,1.0,0.0,,0.0,1,0
3.9,2.5,10.0,0.0,100.0,0.0,0,1
5.0,2.0,1.0,1.0,,0.0,1,0
4.8,2.5,2.0,0.0,,0.0,1,0
4.5,2.9,19.0,1.0,88.0,0.0,1,0
4.4,2.3,10.0,1.0,100.0,0.0,0,1
,,,,,,0,0
4.5,2.0,1.0,0.0,,0.0,1,0
3.0,3.3,3.0,0.0,,1.0,0,1
4.0,2.0,3.0,0.0,,0.0,0,0
3.6,3.2,4.0,0.0,,2.0,0,1
5.0,4.0,1.0,0.0,,0.0,0,1
2.4,3.8,4.0,1.0,,0.0,1,0
4.0,1.0,1.0,0.0,,0.0,1,0
3.0,4.0,1.0,0.0,,0.0,0,1
2.2,3.6,5.0,0.0,,0.0,1,0
4.8,2.2,7.0,1.0,,0.0,0,0
4.0,3.5,4.0,0.0,,2.0,0,0
3.4,3.5,4.0,0.0,,0.0,1,0
3.0,2.9,17.0,0.0,33.0,5.0,1,0
4.6,3.0,13.0,1.0,,0.0,0,0
5.0,4.0,1.0,0.0,,0.0,1,0
2.6,3.7,7.0,1.0,,0.0,0,1
,,,,,,0,0
5.0,1.0,2.0,0.0,,2.0,0,1
4.5,1.0,1.0,0.0,,0.0,0,0
5.0,4.0,1.0,0.0,,0.0,1,0
2.1,5.0,4.0,0.0,,0.0,0,1
2.8,4.0,2.0,0.0,,0.0,0,1
,,,,,,0,0
4.2,2.3,3.0,1.0,,0.0,1,0
3.1,3.9,7.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,4.0,1.0,0.0,,0.0,1,0
1.5,5.0,1.0,0.0,,0.0,1,0
5.0,3.0,2.0,0.0,,0.0,1,0
4.2,1.8,13.0,1.0,,0.0,0,1
5.0,1.0,1.0,0.0,,0.0,0,1
5.0,1.9,8.0,0.0,,0.0,0,1
4.8,2.0,24.0,0.0,100.0,0.0,1,0
2.0,4.3,12.0,0.0,,0.0,1,0
,,,,,,0,0
2.5,4.0,1.0,0.0,,0.0,0,1
5.0,2.0,2.0,0.0,,0.0,0,0
4.0,1.0,1.0,0.0,,0.0,1,0
4.0,3.0,1.0,0.0,,0.0,1,0
3.1,3.3,15.0,0.0,44.0,0.0,1,0
3.3,2.8,8.0,0.0,,0.0,0,1
4.6,3.1,12.0,1.0,,0.0,0,0
4.8,4.0,3.0,0.0,,0.0,0,1
3.1,3.7,3.0,0.0,,0.0,1,0
5.0,1.7,3.0,1.0,,0.0,0,1
5.0,2.5,2.0,1.0,,0.0,0,1
,,,,,,0,0
4.4,3.8,7.0,0.0,,2.0,0,1
5.0,1.5,4.0,0.0,,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,0,1
3.8,3.4,20.0,1.0,70.0,0.0,1,0
3.0,3.9,7.0,0.0,,0.0,0,1
1.8,4.2,5.0,0.0,,0.0,1,0
3.9,2.4,5.0,0.0,,0.0,1,1
,,,,,,0,0
,,,,,,0,0
5.0,1.5,4.0,0.0,,0.0,1,0
3.2,4.3,9.0,1.0,,0.0,0,1
,,,,,,0,0
4.8,3.0,2.0,1.0,,0.0,1,0
2.6,3.6,12.0,0.0,,1.0,0,0
1.8,4.3,4.0,0.0,,1.0,1,0
4.5,2.5,2.0,0.0,,0.0,0,0
3.6,1.8,6.0,0.0,,0.0,0,1
,,,,,,0,0
4.5,4.0,2.0,1.0,,0.0,0,1
2.3,4.3,4.0,0.0,,3.0,0,1
3.6,3.0,4.0,0.0,,0.0,1,0
,,,,,,0,0
4.3,3.0,2.0,1.0,,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
5.0,4.0,1.0,0.0,,0.0,1,1
3.9,3.0,9.0,0.0,100.0,0.0,0,1
,,,,,,0,0
,,,,,,0,0
5.0,2.5,2.0,0.0,,0.0,0,0
4.5,3.0,1.0,0.0,,0.0,1,0
5.0,1.0,1.0,1.0,,0.0,1,0
2.8,2.5,2.0,0.0,,1.0,1,0
3.5,1.0,1.0,0.0,,0.0,1,0
5.0,4.0,1.0,0.0,,1.0,0,0
3.8,3.0,2.0,0.0,,0.0,1,0
4.6,3.1,8.0,1.0,100.0,0.0,1,0
,,,,,,0,0
2.8,4.0,2.0,0.0,,0.0,1,0
,,,,,,0,0
3.5,3.4,9.0,0.0,100.0,0.0,0,1
5.0,1.0,1.0,0.0,,0.0,1,0
5.0,3.0,1.0,0.0,,1.0,0,1
,,,,,,0,0
3.3,3.3,7.0,0.0,,1.0,1,0
,,,,,,0,0
,,,,,,0,0
5.0,3.3,6.0,1.0,,0.0,1,0
4.9,1.8,5.0,0.0,,1.0,0,1
1.0,5.0,1.0,0.0,,0.0,1,0
4.0,2.3,6.0,1.0,,0.0,1,0
4.5,2.3,3.0,0.0,,0.0,0,1
2.3,3.2,6.0,0.0,,0.0,0,0
,,,,,,0,0
4.5,2.5,2.0,1.0,,0.0,1,0
3.8,1.5,2.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,1,0
3.8,3.8,5.0,0.0,,0.0,0,1
3.5,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
4.5,2.0,2.0,0.0,,0.0,0,1
,,,,,,0,0
4.0,2.0,2.0,0.0,,0.0,1,0
,,,,,,0,0
4.0,2.0,1.0,0.0,,0.0,1,0
4.8,3.0,10.0,1.0,100.0,7.0,0,1
4.9,3.0,5.0,0.0,,0.0,1,0
2.6,3.8,9.0,0.0,29.0,7.0,1,0
4.0,3.0,2.0,1.0,,0.0,0,0
4.7,2.7,3.0,0.0,,1.0,0,1
4.0,3.0,1.0,0.0,,0.0,0,1
1.0,3.5,2.0,0.0,,0.0,1,0
1.5,5.0,1.0,0.0,,0.0,0,1
4.8,1.7,6.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,0,1
4.8,2.8,5.0,0.0,,1.0,0,1
4.1,4.0,9.0,0.0,,6.0,1,0
4.7,3.0,9.0,0.0,,0.0,1,0
4.9,2.0,5.0,1.0,,0.0,0,1
2.5,2.4,5.0,0.0,,0.0,0,1
,,,,,,0,0
3.3,2.0,3.0,0.0,,0.0,0,1
4.4,2.2,5.0,1.0,,0.0,0,0
3.5,1.0,1.0,0.0,,0.0,1,0
1.1,4.1,8.0,0.0,,0.0,1,0
4.8,3.0,2.0,1.0,,0.0,1,0
4.5,2.6,9.0,0.0,71.0,0.0,1,0
5.0,1.5,2.0,0.0,,0.0,0,1
5.0,1.7,13.0,1.0,100.0,0.0,0,1
4.0,2.0,2.0,1.0,,0.0,1,0
4.5,3.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
4.3,2.0,2.0,0.0,,0.0,0,0
4.8,2.3,9.0,1.0,,0.0,0,0
,,,,,,0,0
5.0,2.0,6.0,1.0,,0.0,0,1
4.0,3.0,1.0,0.0,,0.0,0,1
5.0,3.0,1.0,0.0,,0.0,0,1
4.7,1.7,4.0,0.0,,0.0,1,0
,,,,,,0,0
4.0,2.0,1.0,0.0,,0.0,0,0
4.5,4.0,2.0,0.0,,0.0,0,0
4.8,1.7,3.0,1.0,,0.0,0,1
4.8,1.7,3.0,1.0,,0.0,1,0
4.5,1.0,1.0,0.0,,0.0,0,0
1.0,3.0,1.0,0.0,,1.0,0,1
4.8,1.9,10.0,1.0,100.0,0.0,1,0
5.0,4.0,1.0,0.0,,1.0,0,1
4.8,3.5,2.0,0.0,,1.0,0,1
1.8,2.5,2.0,0.0,,0.0,0,1
5.0,2.0,2.0,0.0,,0.0,1,0
4.2,3.7,3.0,1.0,,0.0,0,0
3.8,1.5,2.0,0.0,,2.0,1,0
5.0,1.5,2.0,0.0,,0.0,1,0
3.5,2.7,45.0,1.0,67.0,0.0,0,0
4.0,1.7,3.0,0.0,,0.0,0,1
,,,,,,0,0
5.0,1.5,17.0,1.0,100.0,0.0,1,0
4.8,1.8,9.0,1.0,,0.0,0,1
2.8,3.3,14.0,0.0,20.0,0.0,1,1
3.8,3.0,6.0,1.0,,0.0,0,0
4.0,2.0,1.0,0.0,,0.0,0,1
4.7,2.8,6.0,0.0,,0.0,1,0
3.8,1.5,2.0,0.0,,0.0,1,0
3.5,3.0,1.0,0.0,,0.0,0,1
3.1,2.7,14.0,0.0,,0.0,1,0
5.0,3.0,1.0,0.0,,0.0,0,1
3.0,2.4,5.0,1.0,,0.0,1,1
3.5,3.0,9.0,0.0,,0.0,0,1
1.0,5.0,1.0,0.0,,0.0,0,0
5.0,2.3,3.0,1.0,,1.0,0,0
2.3,4.3,10.0,0.0,,0.0,1,0
3.0,3.0,1.0,0.0,,0.0,0,0
1.0,4.0,1.0,0.0,,0.0,1,0
4.9,2.2,13.0,1.0,,0.0,0,0
1.0,2.7,4.0,0.0,,0.0,0,1
5.0,4.0,1.0,0.0,,1.0,0,1
3.6,3.2,5.0,0.0,,0.0,0,0
2.3,2.5,2.0,0.0,,0.0,1,0
4.9,2.2,8.0,1.0,100.0,0.0,0,1
,,,,,,0,0
4.0,3.0,3.0,0.0,,0.0,1,0
4.0,3.0,1.0,0.0,,0.0,0,1
4.1,3.5,14.0,1.0,,0.0,1,0
5.0,2.0,3.0,0.0,,0.0,1,0
1.0,4.5,2.0,0.0,,0.0,1,0
5.0,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
3.3,2.8,15.0,0.0,71.0,0.0,0,1
5.0,1.0,3.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.0,3.0,1.0,0.0,,1.0,1,0
5.0,2.0,2.0,0.0,,0.0,0,1
1.5,2.0,1.0,0.0,,0.0,1,1
3.1,4.0,10.0,0.0,,0.0,0,0
4.8,2.8,8.0,1.0,,0.0,0,0
4.9,1.2,5.0,0.0,,1.0,1,0
3.7,3.3,7.0,1.0,,0.0,0,0
3.3,1.8,6.0,0.0,80.0,0.0,0,0
4.0,3.2,10.0,1.0,88.0,2.0,0,0
5.0,2.0,2.0,0.0,,0.0,1,0
3.5,5.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
4.0,4.0,1.0,0.0,,0.0,0,1
3.0,4.0,2.0,0.0,,0.0,1,0
5.0,4.0,1.0,0.0,,1.0,0,1
2.5,2.7,3.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,2.0,1.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,1,0
3.7,3.2,16.0,0.0,60.0,1.0,1,0
,,,,,,0,0
1.0,5.0,2.0,0.0,,0.0,1,0
5.0,2.0,1.0,1.0,,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,1,0
2.5,5.0,1.0,0.0,,0.0,0,1
4.0,3.0,2.0,0.0,,0.0,0,0
4.3,4.0,3.0,1.0,,0.0,0,1
5.0,2.0,8.0,1.0,,0.0,0,1
,,,,,,0,0
5.0,4.0,1.0,0.0,,0.0,0,1
1.3,3.5,2.0,0.0,,0.0,0,1
,,,,,,0,0
4.0,4.0,1.0,0.0,,0.0,0,1
5.0,3.0,1.0,0.0,,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,1,0
